time,mag,magType,lat,lon,dep,text,id
2019-01-31 00:16:48.840000,5.3,mww,23.9435,-109.0615,10000.0,"117km NNE of San Jose del Cabo, Mexico",us2000jazu
2017-03-29 15:15:23.470000,5.7,mww,25.7127,-110.0237,17000.0,"78km WSW of Higuera de Zaragoza, Mexico",us20008vll
2016-10-13 03:55:12.520000,5.3,mww,25.476,-109.7346,24030.0,"69km SW of Higuera de Zaragoza, Mexico",us20007dr2
2015-09-13 08:27:12.440000,5.2,mb,24.9529,-109.7119,10000.0,"97km SW of Topolobampo, Mexico",us20003j54
2015-09-13 08:14:08.560000,6.7,mww,24.913,-109.6226,10000.0,"95km SW of Topolobampo, Mexico",us20003j4u
2015-09-13 07:57:33.460000,5.6,mww,24.8094,-109.5138,10000.0,"99km SSW of Topolobampo, Mexico",us20003j4t
2015-09-13 07:40:36.570000,5.3,mwc,24.9056,-109.6985,10000.0,"100km SW of Topolobampo, Mexico",us20003j4l
2015-08-07 06:52:20.160000,5.2,mww,24.0263,-108.8003,10000.0,"138km SW of Navolato, Mexico",us1000300q
2015-08-07 05:53:57.500000,5.3,mww,24.1451,-108.5609,10000.0,"111km SW of Navolato, Mexico",us1000300a
2015-08-07 04:35:01.920000,5.3,mb,24.069,-108.9079,5000.0,"137km NE of San Jose del Cabo, Mexico",us10003006
2014-12-25 06:45:42.120000,5.1,mb,24.4153,-109.0765,10000.0,"127km ENE of La Paz, Mexico",usc000t9y1
2013-01-13 17:50:13,5.4,mwc,25.773,-110.126,10000.0,Gulf of California,usp000jycm
2013-01-13 16:28:26.220000,5.7,mww,25.891,-110.103,10000.0,Gulf of California,usp000jyce
2012-10-08 06:26:23.020000,5.9,mww,25.127,-109.574,14000.0,Gulf of California,usp000jtqn
2012-09-25 23:45:24.940000,6.3,mww,24.666,-110.173,10000.0,"Baja California Sur, Mexico",usp000jsz4
2012-04-16 03:27:40.750000,5.3,mwc,23.952,-108.793,10000.0,Gulf of California,usp000jj1u
2011-07-26 19:40:27.590000,5.1,mwc,24.957,-109.533,12600.0,Gulf of California,usp000j5hx
2011-07-26 17:44:20.380000,6.0,mww,25.101,-109.525,12000.0,Gulf of California,usp000j5hr
2011-03-13 08:35:32.750000,5.0,mwc,25.33,-109.521,10000.0,Gulf of California,usp000hwts
2011-03-12 20:16:56.320000,5.0,mwc,25.331,-109.465,10000.0,Gulf of California,usp000hwkf
2011-03-12 17:13:00.590000,5.2,mwc,25.379,-109.695,10000.0,Gulf of California,usp000hwj1
2011-03-12 14:11:03.020000,5.4,mwc,25.317,-109.738,10000.0,Gulf of California,usp000hwgf
2011-03-12 13:25:59.840000,5.6,mwc,25.209,-109.82,12600.0,Gulf of California,usp000hwfy
2011-01-03 18:11:20.680000,5.0,mwc,25.912,-110.558,10000.0,Gulf of California,usp000hshu
2010-12-04 23:56:23.590000,5.0,mwc,25.433,-109.904,11700.0,Gulf of California,usp000hqhd
2010-10-25 10:06:14.480000,5.1,mwc,24.587,-109.2,10000.0,Gulf of California,usp000hnhv
2010-10-21 17:59:00.640000,5.3,mb,24.752,-109.26,10000.0,Gulf of California,usp000hncn
2010-10-21 17:53:13.570000,6.7,mwc,24.696,-109.156,13000.0,Gulf of California,usp000hncm
2010-10-20 06:58:13.940000,5.8,mwc,24.471,-109.026,10000.0,Gulf of California,usp000hnax
2010-10-20 04:15:34.820000,5.9,mwb,24.466,-109.144,10000.0,Gulf of California,usp000hnam
2010-10-20 04:09:42.820000,5.9,mwc,24.54,-109.098,10000.0,Gulf of California,usp000hnak
2009-07-03 20:30:35.400000,5.2,mwc,25.226,-109.76,10000.0,Gulf of California,usp000gyx8
2009-07-03 11:00:14.630000,6.0,mwc,25.131,-109.754,10000.0,Gulf of California,usp000gyws
2009-07-03 09:57:01.560000,5.3,mwc,25.389,-109.687,10000.0,Gulf of California,usp000gywk
2007-09-17 08:04:20.910000,5.0,mwc,24.453,-109.953,10000.0,Gulf of California,usp000fnh2
2007-09-17 00:16:31.620000,5.4,mwc,24.489,-109.85,10000.0,Gulf of California,usp000fng8
2007-09-10 00:20:18.410000,5.1,mwc,24.772,-109.732,10000.0,Gulf of California,usp000fmtc
2007-09-05 03:07:37.310000,5.4,mwc,24.352,-109.951,10000.0,Gulf of California,usp000fmf7
2007-09-02 11:04:46.550000,5.2,mwc,24.615,-109.824,10000.0,Gulf of California,usp000fm8h
2007-09-01 23:35:26.070000,5.0,mwc,24.502,-109.915,10000.0,Gulf of California,usp000fm65
